1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Ready?,name,Train Type,,Speed,,,Track Compatibility,,,,,,,Track Geometry,,,,,,,,Station Geometry,,,,,Train Consists,,,Car Specs,,,,Capacity,,Financials,,,,,,,UI Info,,Train Categories,,,,,,,,,
Ready,name,trainType,MainTrack,maxSpeed,maxAcceleration,maxDeceleration,Automation,Electrification,Voltage,TrackGauge,LoadingGauge,CompatibleTracks,ExtraTracks,maxLateralAcceleration,canCrossRoads,maxSlopePercentage,minTurnRadius,TrainGapFillerLength,StationGapFillerLength,parallelTrackSpacing,trackClearance,minStationTurnRadius,stopTimeSeconds,minStationLength,maxStationLength,maxSpeedLocalStation,minCars,maxCars,carsPerCarSet,capacityPerCar,carLength,trainWidth,carCost,MinCapacity,MaxCapacity,baseTrackCost,baseStationCost,scissorsCrossoverCost,Old,trainOperationalCostPerHour,carOperationalCostPerHour,Multipliers,desc,color,Manufacturer,Cities,Nation,Cont,Generic,Cities2,Nation2,Author,mainTrackID,trainType2
TRUE,B 82500 BIBI,Dual-Mode Commuter,AC 25-Grid (GoA1 | CAT | AAR),44.4,0.50,0.67,"GoA1, GoA0","catenary, none","High Voltage DC, International AC, None",Standard,"REM, U.S. Passenger Standard","std_non-1_non_aar, std_non-0_non_aar, std_iac-1_cat_aar, std_iac-0_cat_aar, std_hv-1_cat_aar, std_hv-0_cat_aar",,0.80,TRUE,1.5,75,0.02,0.00,2.52,1.21,1200,90,240,240,15.0,4,12,4,220,18.20,2.95,1598947,880,2640,42500,63750000,12750000,FALSE,650,65.0,4.02|1.79|0.89|0.30|0.82,The B 82500 'BIBI' is a commuter rail double-decker dual-mode MU built by Bombardier that entered service in 2007. It operates on the Transilien's P line.,#F57F3A,Bombardier,PAR,FR,Western Europe,FALSE,Paris,France,DanielD1909,std_iac-1_cat_aar,Dual-Mode Commuter
TRUE,Series 448,Commuter,Iberian DC 3kV (GoA1 | CAT | UIC),44.4,0.80,1.00,"GoA1, GoA0",catenary,Soviet UHV DC,Iberian,"REM, U.S. Passenger Standard, DC Metro, UIC / ERA Standard","ib_uhv-1_cat_uic, ib_uhv-0_cat_uic",,0.80,TRUE,2.0,150,0.15,0.00,2.62,1.26,900,90,240,320,15.0,3,9,3,173,26.18,2.95,1000000,519,1557,46750,63750000,12750000,FALSE,600,60.0,4.15|1.85|0.92|0.30|0.83,"The Series 448 is a Commuter Rail EMU built by CAF, MACOSA, Ateinsa, and MTM for usage by Renfe across Spain. It entered service in the 1990s. Cost and acceleration are guesstimates.",#419490,"CAF,MACOSA,Ateinsa,MTM",BCN,ES,Southern Europe,FALSE,Barcelona,Spain,DanielD1909,ib_uhv-1_cat_uic,Commuter
TRUE,IÉ 22000,Diesel Commuter,1.6_Metre Diesel (GoA1 | NON | LSS),44.4,0.70,0.70,"GoA1, GoA0",none,None,1.6_Metre,"RER Narrow, London S Stock","ire_non-1_non_lss, ire_non-0_non_lss",,0.75,TRUE,1.0,125,0.00,0.00,2.37,1.13,2700,90,240,250,15.0,3,10,1,100,23.40,2.85,3000000,300,1000,41250,63750000,7500000,FALSE,800,80.0,3.38|1.50|0.75|0.30|0.80,The IÉ Class 22000 is an Irish DMU used for both commuter rail and intercity services. It was built by Hyundai Rotem and entered service in 2007. Acceleration is guesstimated. Cost is an estimate.,#169B62,Hyundai,DUB,IE,Western Europe,FALSE,Dublin,Ireland,DanielD1909,ire_non-1_non_lss,Diesel Commuter
TRUE,TCDD E32000,Commuter,AC 25-Grid (GoA2 | CAT | UIC),25.0,1.00,1.00,"GoA2, GoA1",catenary,International AC,Standard,"DC Metro, UIC / ERA Standard","std_iac-2_cat_uic, std_iac-1_cat_uic",,0.80,FALSE,2.0,125,0.00,0.00,2.62,1.26,2500,75,240,250,16.0,5,10,5,306,22.50,3.10,1487790,1528,3056,42500,75000000,12750000,FALSE,575,57.5,4.15|1.85|0.92|0.30|0.83,The TCDD E32000 is a commuter rail EMU built by Hyundai for Istanbul's Maramay commuter network that entered service in 2012. Acceleration is a guesstimate.,#392F85,Hyundai,IST,TR,West Asia,FALSE,Istanbul,Turkey,DanielD1909,std_iac-2_cat_uic,Commuter
TRUE,Stadler FLIRT 3,Commuter,AC 25-Grid (GoA1 | CAT | AAR),44.4,1.19,1.20,"GoA1, GoA0",catenary,"High Voltage DC, Soviet UHV DC, International AC, Central European AC","3.5_foot, Standard, Soviet, Iberian","RER Narrow, London S Stock, REM, U.S. Passenger Standard, DC Metro, UIC / ERA Standard","std_iac-1_cat_aar, std_iac-0_cat_aar, std_hv-1_cat_aar, std_hv-0_cat_aar, std_hv-0_cat_rer, std_iac-0_cat_rer, std_hv-1_cat_rer, std_iac-1_cat_rer, ib_hv-1_cat_dc, ib_uhv-1_cat_uic, ib_uhv-0_cat_uic, std_iac-1_cat_uic, std_iac-0_cat_uic, std_ceac-1_cat_aar, std_ceac-0_cat_aar",,0.80,TRUE,2.0,75,0.20,0.00,2.52,1.21,400,90,240,250,15.0,3,12,3,103,19.53,2.88,1953333,309,1236,42500,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,The Stadler FLIRT is a family of EMUs used around the world since 2004. They are built to specification for various agencies but this is a generic model. The number represents the number of cars per set not IRL branding.,#53e859,Stadler,Generic,Generic,Generic,TRUE,Generic,Generic,DanielD1909,std_iac-1_cat_aar,Commuter
TRUE,Stadler FLIRT 12,Commuter,AC 25-Grid (GoA1 | CAT | AAR),55.6,0.90,0.90,"GoA1, GoA0",catenary,"High Voltage DC, Soviet UHV DC, International AC, Central European AC","3.5_foot, Standard, Soviet, Iberian","Barcelona Metro, Metro Wide, RER Narrow, London S Stock, REM, U.S. Passenger Standard, DC Metro, UIC / ERA Standard","std_iac-1_cat_aar, std_iac-0_cat_aar, std_hv-1_cat_aar, std_hv-0_cat_aar, std_iac-1_cat_mw, std_iac-0_cat_mw, std_hv-0_cat_rer, std_iac-0_cat_rer, std_hv-1_cat_rer, std_iac-1_cat_rer, ib_hv-1_cat_dc, std_hv-1_cat_bm, ib_uhv-1_cat_uic, ib_uhv-0_cat_uic, std_iac-1_cat_uic, std_iac-0_cat_uic, std_ceac-1_cat_aar, std_ceac-0_cat_aar",,0.80,TRUE,2.0,75,0.35,0.00,2.52,1.21,200,90,240,301,15.0,12,12,12,64,19.72,2.72,1971667,768,768,42500,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,The Stadler FLIRT is a family of EMUs used around the world since 2004. They are built to specification for various agencies but this is a generic model. This is the maximum possible length of train possible for the FLIRT.,#2473a0,Stadler,Generic,Generic,Generic,TRUE,Generic,Generic,DanielD1909,std_iac-1_cat_aar,Commuter
TRUE,VR Class Sm7,Commuter,Soviet AC 25-Grid (GoA1 | CAT | LIRR),44.4,1.20,1.20,"GoA1, GoA0",catenary,International AC,Soviet,LIRR / Metro North,"sov_iac-1_cat_lirr, sov_iac-0_cat_lirr",,0.80,TRUE,2.0,75,0.00,0.00,2.72,1.31,1800,90,240,250,15.0,4,12,4,199,18.90,3.20,3527088,796,2388,46750,63750000,12750000,FALSE,600,60.0,4.29|1.91|0.95|0.30|0.85,The VR Class Sm7 is a Stadler FLIRT-based commuter rail EMU built for usage in Finland. They are significantly wider than the average FLIRT and are broad gauge. They will enter service in 2026.,#14B250,Stadler,HEL,FI,Northern Europe,FALSE,Helsinki,Finland,DanielD1909,sov_iac-1_cat_lirr,Commuter
TRUE,VR Class Sm5,Commuter,Soviet AC 25-Grid (GoA1 | CAT | LIRR),44.4,1.20,1.20,"GoA1, GoA0",catenary,International AC,Soviet,LIRR / Metro North,"sov_iac-1_cat_lirr, sov_iac-0_cat_lirr",,0.80,TRUE,2.0,75,0.00,0.00,2.72,1.31,1800,90,240,250,15.0,4,12,4,140,18.90,3.20,1666549,560,1680,46750,63750000,12750000,FALSE,600,60.0,4.29|1.91|0.95|0.30|0.85,The VR Class Sm5 is a Stadler FLIRT-based commuter rail EMU built for usage in Finland. They are significantly wider than the average FLIRT and are broad gauge. They entered service in 2009.,#129E45,Stadler,HEL,FI,Northern Europe,FALSE,Helsinki,Finland,DanielD1909,sov_iac-1_cat_lirr,Commuter
TRUE,BR Class 720,Commuter,AC 25-Grid (GoA1 | CAT | MW),44.4,0.90,1.00,"GoA1, GoA0",catenary,International AC,Standard,"Barcelona Metro, Metro Wide, RER Narrow","std_iac-1_cat_mw, std_iac-0_cat_mw, std_iac-0_cat_rer, std_iac-1_cat_rer",,0.80,TRUE,2.0,125,0.00,0.00,2.27,1.08,2900,90,260,275,15.0,5,10,5,132,24.20,2.77,2112785,660,1320,42500,63750000,12750000,FALSE,600,60.0,3.70|1.64|0.82|0.30|0.79,"The Alstom Aventra is a family of EMUs in service in the UK since 2015. This model is the EMU labeled Class 720 as used on the London, Tilbury and Southend line.",#ED028C,Alstom,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_iac-1_cat_mw,Commuter
TRUE,BR Class 700,Commuter,AC 25-Grid (GoA2 | CAT | MW),44.4,0.85,1.10,"GoA2, GoA1, GoA0","catenary, tr-above","International AC, Classical DC",Standard,"Metro Wide, RER Narrow","std_cdc-1_tra_rer, std_iac-1_cat_mw, std_iac-0_cat_mw, std_cdc-1_tra_mw, std_cdc-0_tra_mw, std_iac-2_cat_mw, std_iac-0_cat_rer, std_iac-1_cat_rer",,0.80,FALSE,2.0,100,0.00,0.00,2.27,1.08,2000,75,260,260,16.0,8,12,4,145,20.22,2.80,1849155,1160,1740,42500,75000000,12750000,FALSE,575,57.5,3.70|1.64|0.82|0.30|0.79,The Siemens Desiro City is a family of EMUs in service in the UK since 2016. This model is the EMU labeled Class 700 as used on Thameslink,#B0016A,Siemens,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_iac-2_cat_mw,Commuter
TRUE,HHP8-BMLC,Commuter,AC 25-Grid (GoA1 | CAT | AAR),55.9,0.79,1.30,"GoA1, GoA0",catenary,"International AC, Pennsylvania AC, New Haven Line AC",Standard,"U.S. Passenger Standard, DC Metro","std_iac-1_cat_aar, std_iac-0_cat_aar, std_pac-1_cat_aar, std_pac-0_cat_aar, std_nhac-1_cat_aar, std_nhac-0_cat_aar",,0.80,TRUE,2.0,150,0.00,0.00,2.52,1.21,3400,90,280,300,15.0,3,10,1,150,25.91,3.05,5550000,450,1500,42500,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,"The Bombardier/Alstom HHP-8 is an electric locomotive that first entered service in 2002. This specific trainset carries passengers with Bombardier MultiLevel Coach (aka Adessia Coach) cars, as used by MARC.",#004F98,Bombardier,"DC, BWI","US, US","North America, North America",FALSE,"Washington D.C., Baltimore","United States of America, United States of America",DanielD1909,std_iac-1_cat_aar,Commuter
TRUE,SC-BMLC,Diesel Commuter,Diesel (GoA1 | NON | AAR),55.9,0.69,1.30,"GoA1, GoA0",none,None,Standard,"U.S. Passenger Standard, DC Metro","std_cdc-1_tra_aar, std_cdc-1_tru_dc, std_non-1_non_aar, std_non-0_non_aar, std_mdc-1_tra_dc, std_iac-1_cat_aar, std_iac-0_cat_aar, std_pac-1_cat_aar, std_pac-0_cat_aar, std_nhac-1_cat_aar, std_nhac-0_cat_aar, std_hv-1_cat_aar, std_hv-0_cat_aar, std_mdc-1_tra_aar, std_cdc-1_tru_aar, std_ceac-1_cat_aar, std_ceac-0_cat_aar, std_sv-1_trs_aar, std_sv-0_trs_aar",,0.75,TRUE,1.0,150,0.00,0.00,2.52,1.21,3400,90,280,300,15.0,3,10,1,150,25.91,3.05,5550000,450,1500,37500,63750000,7500000,FALSE,800,80.0,3.55|1.58|0.79|0.30|0.82,"The Siemens Charger is a family of diesel locomotives that first entered service in 2017. This specific trainset carries passengers with Bombardier MultiLevel Coach (aka Adessia Coach) cars, as used by MARC.",#F26F21,Siemens,"Generic, NYC, DC, MTL, SD, BWI","Generic, US, US, CA, US, US","Generic, North America, North America, North America, North America, North America",TRUE,"Generic, New York City, Washington D.C., Montreal, San Diego, Baltimore","Generic, United States of America, United States of America, Canada, United States of America, United States of America",DanielD1909,std_non-1_non_aar,Diesel Commuter
TRUE,ALP45-BMLC,Dual-Mode Commuter,AC 25-Grid (GoA1 | CAT | AAR),44.7,0.72,1.05,"GoA1, GoA0","catenary, none","International AC, Pennsylvania AC, New Haven Line AC, None",Standard,"U.S. Passenger Standard, DC Metro","std_non-1_non_aar, std_non-0_non_aar, std_iac-1_cat_aar, std_iac-0_cat_aar, std_pac-1_cat_aar, std_pac-0_cat_aar, std_nhac-1_cat_aar, std_nhac-0_cat_aar",,0.80,TRUE,1.5,150,0.00,0.00,2.52,1.21,3400,90,280,330,15.0,4,10,1,150,25.91,3.05,5657788,600,1500,42500,63750000,12750000,FALSE,650,65.0,4.02|1.79|0.89|0.30|0.82,The Bombardier ALP-45 is a dual-mode locomotive that first entered service in 2010. This specific trainset carries passengers with Bombardier MultiLevel Coaches in their trailer configuration.,#F9A533,Bombardier,"NYC, MTL","US, CA","North America, North America",FALSE,"New York City, Montreal","United States of America, Canada",DanielD1909,std_iac-1_cat_aar,Dual-Mode Commuter
TRUE,ALP46-BMLC,Commuter,AC 25-Grid (GoA1 | CAT | AAR),44.7,0.72,1.05,"GoA1, GoA0",catenary,"International AC, Pennsylvania AC, New Haven Line AC",Standard,"U.S. Passenger Standard, DC Metro","std_iac-1_cat_aar, std_iac-0_cat_aar, std_pac-1_cat_aar, std_pac-0_cat_aar, std_nhac-1_cat_aar, std_nhac-0_cat_aar",,0.80,TRUE,2.0,150,0.00,0.00,2.52,1.21,3400,90,280,330,15.0,4,10,1,150,25.91,3.05,5657788,600,1500,42500,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,The Bombardier ALP-45 is an electric locomotive that first entered service in 2001. This specific trainset carries passengers with Bombardier MultiLevel Coaches in their trailer configuration.,#EE3E42,Bombardier,NYC,US,North America,FALSE,New York City,United States of America,DanielD1909,std_iac-1_cat_aar,Commuter
TRUE,IC4 (DSB),Diesel Commuter,AC 25-Grid (GoA1 | CAT | MW),55.6,0.90,0.90,"GoA1, GoA0",none,None,Standard,UIC / ERA Standard,"std_mdc-1_tru_uic, std_mdc-0_tru_uic, std_iac-1_cat_uic, std_iac-0_cat_uic, std_iac-1_cat_mw",,0.75,TRUE,1.0,125,0.00,0.00,2.27,1.08,2300,90,280,350,15.0,4,12,4,53,21.63,3.15,2705970,212,636,42500,63750000,12750000,FALSE,800,80.0,3.70|1.64|0.82|0.30|0.79,The IC4 is a regional / intercity DMU built by AnsaldoBreda for DSB and also one for Muammar Gaddafi that entered full service in 2012. ,#CE2B37,AnsaldoBreda,"CPH, GADAF","DK, LY","Northern Europe, North Africa",FALSE,"Copenhagen, Muammar Gaddafi","Denmark, Libya",DanielD1909,std_iac-1_cat_mw,Diesel Commuter
TRUE,M200L (HEL),Metro,Soviet DC 750V (GoA1 | TRU | LIRR),27.8,1.20,1.20,GoA1,tr-under,Modern DC,Soviet,LIRR / Metro North,sov_mdc-1_tru_lirr,,1.00,FALSE,5.5,125,0.00,0.00,2.72,1.31,2500,42,280,285,13.0,2,12,2,181,22.50,3.20,1581903,361,2166,54450,63750000,15000000,FALSE,500,50.0,4.99|2.22|1.11|0.30|0.85,The M200 is a metro EMU built for the Helsinki Metro by Bombardier and Alstom that entered service in the early 2000s. This is the version constrained by the train's technology itself.,#E03B00,"Alstom,Bombardier",HEL,FI,Northern Europe,FALSE,Helsinki,Finland,DanielD1909,sov_mdc-1_tru_lirr,Metro
TRUE,Stadler FLIRT XL 3,Commuter,AC 25-Grid (GoA1 | CAT | AAR),44.4,1.19,1.20,"GoA1, GoA0",catenary,"High Voltage DC, Soviet UHV DC, International AC, Central European AC","3.5_foot, Standard, Soviet, Iberian","RER Narrow, London S Stock, REM, U.S. Passenger Standard, DC Metro, UIC / ERA Standard","std_iac-1_cat_aar, std_iac-0_cat_aar, std_hv-1_cat_aar, std_hv-0_cat_aar, std_hv-0_cat_rer, std_iac-0_cat_rer, std_hv-1_cat_rer, std_iac-1_cat_rer, ib_hv-1_cat_dc, ib_uhv-1_cat_uic, ib_uhv-0_cat_uic, std_iac-1_cat_uic, std_iac-0_cat_uic, std_ceac-1_cat_aar, std_ceac-0_cat_aar",,0.80,TRUE,2.0,100,0.20,0.00,2.52,1.21,500,90,280,350,15.0,3,12,3,146,22.53,2.88,2253333,438,1752,42500,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,The Stadler FLIRT is a family of EMUs used around the world since 2004. They are built to specification for various agencies but this is a generic model. The number represents the number of cars per set not IRL branding.,#e853e3,Stadler,Generic,Generic,Generic,TRUE,Generic,Generic,DanielD1909,std_iac-1_cat_aar,Commuter
TRUE,Stadler FLIRT 5,Commuter,AC 25-Grid (GoA1 | CAT | AAR),55.6,0.87,1.20,"GoA1, GoA0",catenary,"High Voltage DC, Soviet UHV DC, International AC, Central European AC","3.5_foot, Standard, Soviet, Iberian","RER Narrow, London S Stock, REM, U.S. Passenger Standard, DC Metro, UIC / ERA Standard","std_iac-1_cat_aar, std_iac-0_cat_aar, std_hv-1_cat_aar, std_hv-0_cat_aar, std_hv-0_cat_rer, std_iac-0_cat_rer, std_hv-1_cat_rer, std_iac-1_cat_rer, ib_hv-1_cat_dc, ib_uhv-1_cat_uic, ib_uhv-0_cat_uic, std_iac-1_cat_uic, std_iac-0_cat_uic, std_ceac-1_cat_aar, std_ceac-0_cat_aar",,0.80,TRUE,2.0,75,0.20,0.00,2.52,1.21,300,90,280,350,15.0,5,15,5,99,18.08,2.88,1807560,495,1485,42500,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,The Stadler FLIRT is a family of EMUs used around the world since 2004. They are built to specification for various agencies but this is a generic model. The number represents the number of cars per set not IRL branding.,#29E179,Stadler,Generic,Generic,Generic,TRUE,Generic,Generic,DanielD1909,std_iac-1_cat_aar,Commuter
TRUE,Stadler FLIRT 7,Commuter,Soviet DC 3kV (GoA1 | CAT | CPH),55.6,0.90,1.20,"GoA1, GoA0",catenary,"High Voltage DC, Soviet UHV DC, International AC, Central European AC","3.5_foot, Standard, Soviet, Iberian",Copenhagen S-Tog,"std_hv-1_cat_cph, sov_uhv-1_cat_cph, sov_uhv-0_cat_cph",,0.80,TRUE,2.0,75,0.00,0.00,2.97,1.43,1900,90,280,350,15.0,7,14,7,84,19.21,3.48,1921429,588,1176,46750,63750000,12750000,FALSE,600,60.0,4.62|2.05|1.03|0.30|0.88,The Stadler FLIRT is a family of EMUs used around the world since 2004. They are built to specification for various agencies but this is a generic model. The number represents the number of cars per set not IRL branding.,#2D2F98,Stadler,Generic,Generic,Generic,TRUE,Generic,Generic,DanielD1909,sov_uhv-1_cat_cph,Commuter
TRUE,Series 449,Commuter,Iberian DC 3kV (GoA1 | CAT | UIC),44.4,0.80,1.00,"GoA1, GoA0",catenary,Soviet UHV DC,Iberian,"REM, U.S. Passenger Standard, DC Metro, UIC / ERA Standard","ib_uhv-1_cat_uic, ib_uhv-0_cat_uic",,0.80,TRUE,2.0,75,0.15,0.00,2.62,1.26,500,90,300,320,15.0,5,15,5,183,19.61,2.94,1283118,917,2750,46750,63750000,12750000,FALSE,600,60.0,4.15|1.85|0.92|0.30|0.83,The Series 449 is a Commuter Rail EMU built by CAF and Mitsubishi for usage by Renfe across Spain. It entered service in 2009. ,#BC6100,"CAF,Mitsubishi",BCN,ES,Southern Europe,FALSE,Barcelona,Spain,DanielD1909,ib_uhv-1_cat_uic,Commuter
TRUE,Series 450/451,Commuter,Iberian DC 3kV (GoA1 | CAT | UIC),38.9,0.80,1.00,"GoA1, GoA0",catenary,Soviet UHV DC,Iberian,"London S Stock, REM, U.S. Passenger Standard, DC Metro, UIC / ERA Standard","ib_uhv-1_cat_uic, ib_uhv-0_cat_uic",,0.80,TRUE,2.0,200,0.15,0.00,2.62,1.26,1300,90,300,320,15.0,3,9,3,307,31.88,2.92,1200000,922,2766,46750,63750000,12750000,FALSE,600,60.0,4.15|1.85|0.92|0.30|0.83,The Series 450/451 is a Commuter Rail EMU built by CAF and Alstom for usage by Renfe in Madrid and Barcelona. 450s are 6 cars and used in Madrid while 451s are 3 cars and used in Barcelona. It entered service in the late 1980s. ,#cdab33,"CAF,Alstom",BCN,ES,Southern Europe,FALSE,Barcelona,Spain,DanielD1909,ib_uhv-1_cat_uic,Commuter
TRUE,DM30-C3 (LIRR),Diesel Commuter,Diesel (GoA1 | NON | LIRR),42.0,0.82,1.30,"GoA1, GoA0",none,None,Standard,LIRR / Metro North,"std_mdc-1_tra_lirr, std_non-1_non_lirr, std_mdc-1_tru_lirr, std_mdc-0_tru_lirr, std_iac-1_cat_lirr, std_iac-0_cat_lirr",,0.75,TRUE,1.0,150,0.00,0.00,2.72,1.31,3400,90,320,370,15.0,4,12,2,150,25.91,3.25,2000000,600,1800,37500,63750000,7500000,TRUE,1120,112.0,3.78|1.68|0.84|0.30|0.85,"The DM30AC-C3 is a commuter rail Diesel train that entered service in 1993, with coach cars manufacured by Kawasaki powered by an EMD manufactured Diesel locomotive. Cost is an estimate.",#03B8A9,"EMD,Kawasaki",NYC,US,North America,FALSE,New York City,United States of America,DanielD1909,std_non-1_non_lirr,Diesel Commuter
TRUE,MultiLevel Coach III EMU,Commuter,AC 25-Grid (GoA1 | CAT | AAR),44.7,0.80,1.05,"GoA1, GoA0",catenary,"International AC, Pennsylvania AC, New Haven Line AC",Standard,"U.S. Passenger Standard, DC Metro","std_iac-1_cat_aar, std_iac-0_cat_aar, std_pac-1_cat_aar, std_pac-0_cat_aar, std_nhac-1_cat_aar, std_nhac-0_cat_aar",,0.80,TRUE,2.0,150,0.00,0.00,2.52,1.21,3400,90,320,330,15.0,3,12,1,135,25.91,3.05,4800000,405,1620,42500,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,The MultiLevel Coach III is a commuter rail EMU built by Bombardier/Alstom that entered service in 2006. They are used on multiple networks across Eastern North America.,#00A3E3,Bombardier,NYC,US,North America,FALSE,New York City,United States of America,DanielD1909,std_iac-1_cat_aar,Commuter
TRUE,MPX-BBLC,Diesel Commuter,Diesel (GoA1 | NON | AAR),31.3,0.61,1.00,"GoA1, GoA0",none,None,Standard,U.S. Passenger Standard,"std_cdc-1_tra_aar, std_non-1_non_aar, std_non-0_non_aar, std_iac-1_cat_aar, std_iac-0_cat_aar, std_pac-1_cat_aar, std_pac-0_cat_aar, std_nhac-1_cat_aar, std_nhac-0_cat_aar, std_hv-1_cat_aar, std_hv-0_cat_aar, std_mdc-1_tra_aar, std_cdc-1_tru_aar, std_ceac-1_cat_aar, std_ceac-0_cat_aar, std_sv-1_trs_aar, std_sv-0_trs_aar",,0.75,TRUE,1.0,150,0.00,0.00,2.52,1.21,3400,90,320,350,15.0,2,12,1,170,25.91,3.00,4485000,340,2040,37500,63750000,7500000,FALSE,800,80.0,3.55|1.58|0.79|0.30|0.82,The MPI MPXpress is a line of diesel locomotives that first entered service in 2003. This specific trainset carries passengers with Bombardier BiLevel Coaches.,#4A7729,MPI,"Generic, TOR, SF, LA, SEA, SLC","Generic, CA, US, US, US, US","Generic, North America, North America, North America, North America, North America",TRUE,"Generic, Toronto, San Francisco, Los Angeles, Seattle, Salt Lake City","Generic, Canada, United States of America, United States of America, United States of America, United States of America",DanielD1909,std_non-1_non_aar,Diesel Commuter
TRUE,F59-BBLC,Diesel Commuter,Diesel (GoA1 | NON | AAR),31.3,0.50,0.50,"GoA1, GoA0",none,None,Standard,U.S. Passenger Standard,"std_cdc-1_tra_aar, std_non-1_non_aar, std_non-0_non_aar, std_iac-1_cat_aar, std_iac-0_cat_aar, std_pac-1_cat_aar, std_pac-0_cat_aar, std_nhac-1_cat_aar, std_nhac-0_cat_aar, std_hv-1_cat_aar, std_hv-0_cat_aar, std_mdc-1_tra_aar, std_cdc-1_tru_aar, std_ceac-1_cat_aar, std_ceac-0_cat_aar, std_sv-1_trs_aar, std_sv-0_trs_aar",,0.75,TRUE,1.0,150,0.00,0.00,2.52,1.21,3400,90,320,325,15.0,2,12,1,170,25.91,3.00,3960000,340,2040,37500,63750000,7500000,FALSE,800,80.0,3.55|1.58|0.79|0.30|0.82,The EMD F59PH is a line of diesel locomotives that first entered service in the 1990s. This specific trainset carries passengers with Bombardier BiLevel Coaches.,#801B92,"EMD,Bombardier","Generic, VAN, SEA, DFW","Generic, CA, US, US","Generic, North America, North America, North America",TRUE,"Generic, Vancouver, Seattle, Dallas","Generic, Canada, United States of America, United States of America",DanielD1909,std_non-1_non_aar,Diesel Commuter
TRUE,Series 447,Commuter,Iberian DC 3kV (GoA1 | CAT | UIC),33.3,0.80,1.00,"GoA1, GoA0",catenary,Soviet UHV DC,Iberian,"London S Stock, REM, U.S. Passenger Standard, DC Metro",", ib_uhv-1_cat_uic",,0.80,TRUE,2.0,125,0.15,0.00,2.62,1.26,800,90,320,320,15.0,3,12,3,185,25.33,2.90,1000000,555,2220,46750,63750000,12750000,TRUE,840,84.0,4.15|1.85|0.92|0.30|0.83,"The Series 447 is a Commuter Rail EMU built by CAF, Alstom, Siemens, ABB, and ADtranz for usage by Renfe across Spain. It entered service in the 1990s. Cost and acceleration are guesstimates.",#944145,"CAF,Alstom,Siemens,ABB,ADtranz",BCN,ES,Southern Europe,FALSE,Barcelona,Spain,DanielD1909,ib_uhv-1_cat_uic,Commuter
TRUE,Series 452,Commuter,Iberian DC 3kV (GoA1 | CAT | UIC),38.9,0.80,1.00,"GoA1, GoA0",catenary,Soviet UHV DC,Iberian,"DC Metro, UIC / ERA Standard","ib_uhv-1_cat_uic, ib_uhv-0_cat_uic",,0.80,TRUE,2.0,75,0.00,0.00,2.62,1.26,1400,90,320,320,15.0,6,18,6,155,16.67,3.10,1300000,927,2781,46750,63750000,12750000,FALSE,600,60.0,4.15|1.85|0.92|0.30|0.83,The Series 452 is a Commuter Rail EMU built by Alstom for usage by Renfe across Spain. It will enter service in 2026. ,#3354cd,Alstom,BCN,ES,Southern Europe,FALSE,Barcelona,Spain,DanielD1909,ib_uhv-1_cat_uic,Commuter
TRUE,Series 462-465,Commuter,Iberian DC 3kV (GoA1 | CAT | UIC),33.3,0.80,1.00,"GoA1, GoA0",catenary,Soviet UHV DC,Iberian,"REM, U.S. Passenger Standard, DC Metro, UIC / ERA Standard","ib_uhv-1_cat_uic, ib_uhv-0_cat_uic",,0.80,TRUE,2.0,100,0.15,0.00,2.62,1.26,600,90,320,320,15.0,2,14,1,202,21.85,2.94,1364784,405,2833,46750,63750000,12750000,FALSE,600,60.0,4.15|1.85|0.92|0.30|0.83,The Civia is a class of Commuter Rail EMUs built by CAF and Siemens for Renfe for usage across Spain. They entered service in 2003. Acceleration is a guesstimate.,#EF7D00,"CAF,Siemens",BCN,ES,Southern Europe,FALSE,Barcelona,Spain,DanielD1909,ib_uhv-1_cat_uic,Commuter
